NO_OF_FRAMES	14180
NO_OF_CAMERAS	2
NO_OF_BODIES	1
FREQUENCY	20
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2018-05-13, 11:12:26	4529.38133216
DATA_INCLUDED	6D
BODY_NAMES	New Body #1
 X	 Y	 Z	 Roll	 Pitch	 Yaw	 Residual	 Rot[0]	 Rot[1]	 Rot[2]	 Rot[3]	 Rot[4]	 Rot[5]	 Rot[6]	 Rot[7]	 Rot[8]
81.29993	168.36372	-205.62411	-2.17341	0.15777	-4.76580	2.38819	0.99654	-0.08313	0.00041	0.08308	0.99582	-0.03802	0.00275	0.03792	0.99928	
82.06839	167.61716	-200.76639	-2.23507	-0.03448	-4.76524	2.34367	0.99654	-0.08299	0.00384	0.08307	0.99579	-0.03881	-0.00060	0.03900	0.99924	
82.82510	166.72998	-193.64114	-2.25069	-0.31891	-4.79164	2.30116	0.99649	-0.08325	0.00882	0.08353	0.99575	-0.03867	-0.00557	0.03927	0.99921	
83.27673	165.58435	-185.13596	-2.24745	-0.61068	-4.78504	2.36141	0.99646	-0.08294	0.01388	0.08341	0.99578	-0.03819	-0.01066	0.03921	0.99917	
83.88486	164.97382	-175.58127	-2.15760	-1.00942	-4.79601	2.40181	0.99634	-0.08289	0.02069	0.08360	0.99585	-0.03604	-0.01762	0.03764	0.99914	
84.56635	165.45358	-165.50006	-1.91276	-1.41964	-4.80565	2.35873	0.99618	-0.08291	0.02747	0.08375	0.99600	-0.03119	-0.02477	0.03337	0.99914	
84.60373	165.54922	-155.74573	-1.69799	-1.77180	-4.77838	2.38071	0.99605	-0.08235	0.03327	0.08326	0.99616	-0.02695	-0.03092	0.02962	0.99908	
84.81140	166.49841	-147.04813	-1.43187	-2.10950	-4.77793	2.34443	0.99585	-0.08235	0.03875	0.08324	0.99629	-0.02184	-0.03681	0.02497	0.99901	
83.89261	167.20526	-140.44638	-1.29134	-2.27261	-4.71020	2.39066	0.99584	-0.08120	0.04136	0.08205	0.99644	-0.01920	-0.03965	0.02252	0.99896	
83.48691	167.96606	-135.19125	-1.08992	-2.43894	-4.76045	2.29052	0.99565	-0.08217	0.04398	0.08291	0.99644	-0.01542	-0.04255	0.01900	0.99891	
82.60446	167.25996	-133.07654	-1.16333	-2.43505	-4.72770	2.35238	0.99570	-0.08154	0.04401	0.08235	0.99646	-0.01673	-0.04249	0.02028	0.99889	
81.18445	168.14600	-133.75278	-1.15400	-2.30744	-4.68950	2.32994	0.99584	-0.08093	0.04177	0.08169	0.99652	-0.01678	-0.04026	0.02012	0.99899	
80.17780	169.74423	-137.09821	-1.06424	-2.13903	-4.68533	2.32977	0.99596	-0.08098	0.03871	0.08163	0.99654	-0.01546	-0.03732	0.01856	0.99913	
78.16626	170.59419	-143.64249	-1.11632	-1.79898	-4.70228	2.40698	0.99614	-0.08135	0.03288	0.08194	0.99650	-0.01684	-0.03139	0.01947	0.99932	
76.53870	169.60092	-151.52475	-1.42687	-1.45409	-4.65218	2.39948	0.99638	-0.08045	0.02730	0.08108	0.99645	-0.02276	-0.02538	0.02489	0.99937	
74.38586	171.85699	-161.38229	-1.41489	-1.01698	-4.64809	2.35263	0.99655	-0.08057	0.01969	0.08102	0.99644	-0.02317	-0.01775	0.02469	0.99954	
71.73444	171.11441	-172.51605	-1.68328	-0.53412	-4.69156	2.38582	0.99661	-0.08148	0.01169	0.08179	0.99624	-0.02851	-0.00932	0.02937	0.99953	
69.48352	171.76273	-183.31793	-1.78284	-0.11618	-4.71713	2.40481	0.99661	-0.08213	0.00458	0.08224	0.99614	-0.03084	-0.00203	0.03111	0.99951	
67.31677	172.07458	-193.49506	-1.91924	0.27756	-4.74446	2.36575	0.99656	-0.08283	-0.00205	0.08271	0.99600	-0.03378	0.00484	0.03349	0.99943	
65.10907	172.93234	-202.43384	-1.95343	0.62099	-4.74377	2.36981	0.99652	-0.08302	-0.00798	0.08270	0.99596	-0.03487	0.01084	0.03409	0.99936	
63.55591	172.76175	-208.79404	-2.05983	0.82660	-4.75772	2.39873	0.99645	-0.08341	-0.01139	0.08293	0.99587	-0.03701	0.01443	0.03594	0.99925	
61.61230	172.84830	-213.50339	-2.08289	1.00508	-4.75647	2.32054	0.99640	-0.08350	-0.01446	0.08291	0.99584	-0.03767	0.01754	0.03634	0.99919	
60.36029	172.06847	-215.24124	-2.10117	1.03900	-4.75882	2.42972	0.99639	-0.08357	-0.01502	0.08295	0.99583	-0.03804	0.01813	0.03666	0.99916	
59.33017	172.14209	-214.10544	-2.09320	0.95627	-4.73162	2.36973	0.99645	-0.08304	-0.01361	0.08248	0.99588	-0.03778	0.01669	0.03652	0.99919	
58.85330	170.82632	-210.36060	-2.08331	0.72412	-4.71222	2.36295	0.99654	-0.08255	-0.00960	0.08214	0.99592	-0.03727	0.01264	0.03635	0.99926	
58.30719	171.52324	-204.95560	-1.82748	0.43694	-4.72912	2.40782	0.99657	-0.08265	-0.00497	0.08244	0.99607	-0.03241	0.00763	0.03189	0.99946	
57.90201	171.43491	-197.77896	-1.67939	0.10282	-4.71173	2.39869	0.99662	-0.08216	0.00062	0.08214	0.99619	-0.02935	0.00179	0.02931	0.99957	
58.02682	171.80710	-189.24222	-1.42126	-0.32951	-4.71359	2.34517	0.99660	-0.08201	0.00777	0.08217	0.99632	-0.02425	-0.00575	0.02480	0.99968	
58.15619	170.75894	-180.50040	-1.32626	-0.73953	-4.72426	2.35344	0.99652	-0.08204	0.01477	0.08235	0.99636	-0.02200	-0.01291	0.02314	0.99965	
58.47797	170.34268	-171.89514	-1.30108	-1.11717	-4.70775	2.37102	0.99644	-0.08161	0.02129	0.08206	0.99641	-0.02103	-0.01950	0.02270	0.99955	
59.19330	172.11877	-164.50082	-0.88162	-1.48139	-4.79558	2.29074	0.99617	-0.08319	0.02704	0.08357	0.99641	-0.01317	-0.02585	0.01538	0.99955	
59.84619	170.84286	-158.03064	-1.07002	-1.72249	-4.66743	2.41718	0.99623	-0.08080	0.03147	0.08134	0.99656	-0.01617	-0.03006	0.01867	0.99937	
60.49762	171.47699	-153.25577	-0.97022	-1.91805	-4.71216	2.36018	0.99606	-0.08157	0.03474	0.08210	0.99652	-0.01413	-0.03347	0.01692	0.99930	
61.43442	171.04308	-150.34479	-1.05225	-2.05361	-4.75853	2.29578	0.99591	-0.08229	0.03723	0.08290	0.99644	-0.01533	-0.03583	0.01835	0.99919	
62.48511	171.56012	-148.79510	-1.06178	-2.12991	-4.79371	2.41506	0.99581	-0.08287	0.03858	0.08351	0.99639	-0.01536	-0.03717	0.01852	0.99914	
62.22012	171.15619	-149.72375	-1.26596	-1.99582	-4.82662	2.32513	0.99585	-0.08335	0.03655	0.08409	0.99628	-0.01909	-0.03483	0.02208	0.99915	
62.04126	171.50568	-152.10410	-1.32529	-1.85312	-4.87800	2.34297	0.99586	-0.08427	0.03418	0.08499	0.99618	-0.02030	-0.03234	0.02312	0.99921	
62.08591	170.55179	-154.79376	-1.59097	-1.69811	-4.87436	2.34121	0.99595	-0.08412	0.03187	0.08493	0.99607	-0.02515	-0.02963	0.02775	0.99918	
61.87802	170.43634	-158.86581	-1.84513	-1.49556	-4.83757	2.33983	0.99610	-0.08345	0.02871	0.08430	0.99599	-0.02988	-0.02610	0.03219	0.99914	
61.09003	171.10580	-164.61105	-1.94188	-1.21406	-4.85231	2.38395	0.99619	-0.08382	0.02397	0.08457	0.99590	-0.03197	-0.02119	0.03388	0.99920	
60.90421	171.05209	-169.57376	-2.04426	-1.02483	-4.85945	2.46173	0.99625	-0.08402	0.02083	0.08470	0.99583	-0.03403	-0.01789	0.03567	0.99920	
59.64499	171.17772	-175.24783	-2.21707	-0.69412	-4.84314	2.43699	0.99636	-0.08390	0.01533	0.08442	0.99572	-0.03753	-0.01211	0.03868	0.99918	
58.85220	172.60651	-181.14847	-2.19484	-0.42130	-4.80323	2.32024	0.99646	-0.08339	0.01053	0.08373	0.99578	-0.03755	-0.00735	0.03830	0.99924	
58.26364	173.22339	-187.23459	-2.14655	-0.18466	-4.78482	2.47225	0.99651	-0.08324	0.00633	0.08341	0.99583	-0.03706	-0.00322	0.03746	0.99929	
57.42093	173.37993	-192.19312	-2.15334	0.05717	-4.75827	2.36619	0.99655	-0.08293	0.00212	0.08295	0.99585	-0.03753	0.00100	0.03757	0.99929	
56.84598	173.18726	-196.75253	-2.17453	0.28144	-4.70769	2.42182	0.99661	-0.08220	-0.00178	0.08207	0.99589	-0.03822	0.00491	0.03794	0.99927	
56.72000	172.71118	-199.86261	-2.15126	0.39811	-4.67698	2.50455	0.99665	-0.08174	-0.00386	0.08154	0.99595	-0.03798	0.00695	0.03754	0.99927	
56.67526	174.26494	-201.53198	-1.92203	0.47135	-4.65249	2.44636	0.99667	-0.08134	-0.00547	0.08111	0.99612	-0.03410	0.00823	0.03354	0.99940	
56.65207	174.68802	-201.15543	-1.77876	0.46871	-4.70183	2.42913	0.99660	-0.08218	-0.00560	0.08197	0.99613	-0.03161	0.00818	0.03104	0.99948	
57.53604	174.67017	-198.52390	-1.62110	0.29575	-4.69718	2.41780	0.99663	-0.08200	-0.00283	0.08189	0.99623	-0.02862	0.00516	0.02829	0.99959	
58.11887	174.16669	-193.78845	-1.53016	0.09248	-4.70550	2.42545	0.99663	-0.08205	0.00058	0.08203	0.99627	-0.02675	0.00161	0.02670	0.99964	
58.15057	175.09995	-188.17850	-1.19692	-0.16286	-4.87956	2.44397	0.99637	-0.08498	0.00461	0.08506	0.99616	-0.02057	-0.00284	0.02089	0.99978	
58.92877	173.41753	-179.83047	-1.25243	-0.50842	-4.89349	2.43188	0.99632	-0.08509	0.01070	0.08530	0.99613	-0.02102	-0.00887	0.02186	0.99972	
59.26126	172.99355	-171.05984	-1.22144	-0.87135	-4.89881	2.31936	0.99623	-0.08505	0.01697	0.08539	0.99615	-0.01994	-0.01521	0.02131	0.99966	
59.84808	172.62460	-162.43460	-1.21960	-1.24422	-4.88609	2.44745	0.99613	-0.08470	0.02344	0.08515	0.99618	-0.01936	-0.02171	0.02128	0.99954	
60.16809	173.12871	-153.82721	-1.09395	-1.60071	-4.93727	2.28950	0.99590	-0.08552	0.02947	0.08603	0.99615	-0.01662	-0.02793	0.01908	0.99943	
60.69904	173.05930	-146.20654	-1.11988	-1.91489	-4.94775	2.34027	0.99572	-0.08558	0.03497	0.08620	0.99614	-0.01659	-0.03341	0.01953	0.99925	
61.28995	172.96761	-140.27362	-1.15025	-2.17162	-4.93067	2.37790	0.99558	-0.08518	0.03947	0.08589	0.99616	-0.01674	-0.03789	0.02006	0.99908	
61.52103	173.14008	-136.81741	-1.17269	-2.29391	-4.97328	2.39846	0.99544	-0.08586	0.04164	0.08662	0.99610	-0.01692	-0.04003	0.02045	0.99899	
61.60007	173.29376	-136.73358	-1.19188	-2.29910	-5.00565	2.44039	0.99538	-0.08640	0.04177	0.08718	0.99604	-0.01722	-0.04012	0.02078	0.99898	
61.29559	173.45099	-139.98337	-1.23889	-2.13990	-4.99031	2.36917	0.99551	-0.08616	0.03907	0.08693	0.99605	-0.01829	-0.03734	0.02161	0.99907	
61.19254	173.48412	-145.92294	-1.30501	-1.90308	-5.01043	2.32990	0.99563	-0.08656	0.03506	0.08729	0.99599	-0.01979	-0.03321	0.02276	0.99919	
60.32245	172.22028	-154.61523	-1.56863	-1.52122	-5.05304	2.42452	0.99576	-0.08732	0.02885	0.08805	0.99580	-0.02493	-0.02655	0.02736	0.99927	
59.81094	170.72897	-165.60904	-1.94451	-1.05869	-4.88051	2.40545	0.99620	-0.08440	0.02129	0.08506	0.99585	-0.03224	-0.01848	0.03393	0.99925	
59.55493	172.60513	-177.99927	-1.81306	-0.63797	-4.88432	2.43647	0.99631	-0.08475	0.01378	0.08514	0.99590	-0.03058	-0.01113	0.03164	0.99944	
58.58002	172.47423	-191.27328	-1.89402	-0.10571	-4.87724	2.44185	0.99638	-0.08491	0.00465	0.08502	0.99584	-0.03277	-0.00184	0.03305	0.99945	
57.37997	173.75714	-204.58279	-1.78009	0.42696	-4.96478	2.34574	0.99622	-0.08673	-0.00473	0.08654	0.99575	-0.03159	0.00745	0.03106	0.99949	
56.56601	172.78851	-215.90588	-1.90426	0.87923	-4.95305	2.34294	0.99615	-0.08680	-0.01241	0.08633	0.99567	-0.03443	0.01534	0.03323	0.99933	
56.65146	172.29773	-224.26813	-1.95234	1.17893	-4.94679	2.37670	0.99606	-0.08688	-0.01755	0.08621	0.99564	-0.03571	0.02057	0.03406	0.99921	
56.86490	172.07684	-229.79987	-1.97299	1.37845	-4.94140	2.37197	0.99600	-0.08691	-0.02099	0.08611	0.99562	-0.03637	0.02406	0.03442	0.99912	
57.47980	171.80267	-231.48425	-2.01057	1.43173	-4.92474	2.41942	0.99600	-0.08667	-0.02187	0.08582	0.99562	-0.03710	0.02499	0.03507	0.99907	
58.29074	171.05307	-229.52963	-2.02997	1.31006	-4.93406	2.39478	0.99603	-0.08676	-0.01972	0.08599	0.99560	-0.03726	0.02286	0.03541	0.99911	
59.64679	169.98566	-222.62781	-2.05060	1.00148	-4.98427	2.37625	0.99607	-0.08745	-0.01429	0.08687	0.99553	-0.03716	0.01748	0.03578	0.99921	
60.46976	169.76117	-213.22250	-1.94638	0.59450	-5.04795	2.33566	0.99607	-0.08829	-0.00734	0.08798	0.99552	-0.03474	0.01038	0.03396	0.99937	
61.37268	169.79327	-200.63229	-1.84733	0.09211	-5.06741	2.31428	0.99609	-0.08833	0.00125	0.08833	0.99557	-0.03225	0.00161	0.03224	0.99948	
62.46091	168.82629	-185.16061	-1.88214	-0.57523	-5.08068	2.42995	0.99602	-0.08818	0.01290	0.08855	0.99556	-0.03183	-0.01004	0.03284	0.99941	
62.68658	169.32631	-169.30179	-1.74424	-1.18160	-5.12233	2.39376	0.99579	-0.08862	0.02325	0.08926	0.99560	-0.02848	-0.02062	0.03043	0.99932	
62.50751	170.03897	-153.55829	-1.55501	-1.77491	-5.20356	2.40882	0.99540	-0.08982	0.03330	0.09065	0.99559	-0.02422	-0.03097	0.02712	0.99915	
63.03903	172.05707	-138.17355	-1.27462	-2.40468	-5.24145	2.31008	0.99494	-0.09040	0.04380	0.09127	0.99566	-0.01832	-0.04196	0.02222	0.99887	
63.18573	171.19821	-124.29013	-1.32570	-2.92248	-5.28423	2.36931	0.99446	-0.09090	0.05289	0.09198	0.99559	-0.01834	-0.05098	0.02311	0.99843	
62.69910	173.30917	-114.25974	-0.98489	-3.27325	-5.39708	2.34020	0.99394	-0.09307	0.05845	0.09390	0.99551	-0.01174	-0.05710	0.01716	0.99822	
61.41016	173.55093	-108.34192	-0.99689	-3.39604	-5.39538	2.41306	0.99382	-0.09299	0.06060	0.09386	0.99552	-0.01175	-0.05924	0.01737	0.99809	
60.77057	173.84079	-106.06131	-1.01840	-3.44395	-5.30242	2.37166	0.99392	-0.09133	0.06145	0.09225	0.99566	-0.01215	-0.06007	0.01774	0.99804	
59.41049	173.59720	-108.67865	-1.12648	-3.26454	-5.28334	2.40936	0.99414	-0.09095	0.05850	0.09193	0.99566	-0.01433	-0.05695	0.01963	0.99818	
57.87186	174.12100	-116.15469	-1.09998	-2.96059	-5.27605	2.41903	0.99443	-0.09095	0.05319	0.09183	0.99567	-0.01437	-0.05165	0.01917	0.99848	
55.40790	174.74802	-128.54099	-1.08863	-2.45298	-5.27456	2.37053	0.99485	-0.09110	0.04436	0.09184	0.99566	-0.01498	-0.04280	0.01898	0.99890	
52.40985	175.01935	-143.82535	-1.13336	-1.82572	-5.29961	2.39947	0.99522	-0.09172	0.03354	0.09232	0.99559	-0.01675	-0.03186	0.01977	0.99930	
48.50552	174.64841	-162.08826	-1.27142	-1.06295	-5.30287	2.35815	0.99555	-0.09199	0.02052	0.09240	0.99551	-0.02038	-0.01855	0.02218	0.99958	
45.41287	174.29684	-181.18359	-1.58948	-0.34966	-5.18532	2.38833	0.99589	-0.09017	0.00858	0.09038	0.99554	-0.02707	-0.00610	0.02774	0.99960	
41.75641	176.36185	-200.18124	-1.46356	0.37059	-5.21307	2.38422	0.99584	-0.09099	-0.00412	0.09086	0.99552	-0.02602	0.00647	0.02554	0.99965	
37.81332	177.42226	-217.24017	-1.56268	1.05762	-5.19710	2.37153	0.99572	-0.09105	-0.01590	0.09057	0.99547	-0.02883	0.01846	0.02727	0.99946	
34.85754	177.77017	-230.55646	-1.68307	1.56470	-5.16782	2.37590	0.99556	-0.09083	-0.02454	0.09004	0.99543	-0.03171	0.02731	0.02936	0.99920	
31.92331	178.46265	-239.93134	-1.72709	1.92280	-5.19146	2.35148	0.99534	-0.09145	-0.03067	0.09043	0.99535	-0.03305	0.03355	0.03012	0.99898	
29.14868	178.86786	-244.77072	-1.78102	2.12867	-5.23164	2.34298	0.99515	-0.09229	-0.03414	0.09112	0.99525	-0.03434	0.03714	0.03106	0.99883	
27.06552	178.14569	-244.60886	-1.88158	2.12985	-5.30660	2.36973	0.99503	-0.09365	-0.03395	0.09242	0.99506	-0.03613	0.03716	0.03281	0.99877	
25.56085	177.52823	-240.01938	-1.93090	1.93274	-5.34359	2.40671	0.99509	-0.09421	-0.03042	0.09308	0.99498	-0.03669	0.03373	0.03368	0.99886	
24.14526	176.67590	-231.92453	-1.95803	1.59809	-5.36793	2.39842	0.99523	-0.09445	-0.02455	0.09351	0.99494	-0.03663	0.02789	0.03415	0.99903	
23.89044	176.45630	-220.15479	-1.85503	1.02306	-5.42375	2.36644	0.99536	-0.09505	-0.01471	0.09451	0.99495	-0.03391	0.01785	0.03237	0.99932	
22.82574	175.48735	-206.38858	-1.88137	0.46434	-5.42720	2.36758	0.99548	-0.09479	-0.00496	0.09458	0.99496	-0.03345	0.00810	0.03283	0.99943	
23.19229	176.18628	-190.84964	-1.66941	-0.27683	-5.43657	2.29401	0.99549	-0.09456	0.00757	0.09474	0.99509	-0.02854	-0.00483	0.02913	0.99956	
22.81036	177.05780	-175.68951	-1.39211	-0.93053	-5.46317	2.22433	0.99533	-0.09478	0.01847	0.09519	0.99520	-0.02264	-0.01624	0.02429	0.99957	
23.20605	176.60379	-160.90234	-1.33688	-1.58211	-5.46928	2.33542	0.99507	-0.09464	0.02970	0.09528	0.99524	-0.02059	-0.02761	0.02332	0.99935	
23.55109	177.14005	-148.02853	-1.21631	-2.12787	-5.43085	2.34829	0.99482	-0.09384	0.03896	0.09458	0.99536	-0.01762	-0.03713	0.02121	0.99909	
24.75427	177.46786	-137.49057	-1.03308	-2.64587	-5.46970	2.42115	0.99439	-0.09448	0.04766	0.09522	0.99536	-0.01355	-0.04616	0.01801	0.99877	
24.38412	178.60663	-130.89914	-0.91358	-2.83410	-5.46551	2.26499	0.99424	-0.09445	0.05073	0.09513	0.99540	-0.01116	-0.04944	0.01592	0.99865	
25.54025	178.25227	-126.48312	-0.90689	-3.06218	-5.48751	2.32771	0.99400	-0.09478	0.05468	0.09549	0.99537	-0.01065	-0.05342	0.01580	0.99845	
25.83408	178.51686	-125.96078	-0.93094	-3.06481	-5.51463	2.39198	0.99395	-0.09522	0.05477	0.09596	0.99532	-0.01103	-0.05347	0.01622	0.99844	
25.79498	178.74738	-128.51263	-0.96388	-2.92941	-5.51537	2.43602	0.99407	-0.09524	0.05248	0.09599	0.99531	-0.01183	-0.05111	0.01680	0.99855	
25.24734	178.54114	-133.98569	-1.08292	-2.67512	-5.55961	2.40116	0.99421	-0.09599	0.04828	0.09678	0.99520	-0.01429	-0.04667	0.01888	0.99873	
24.00497	178.51112	-142.13052	-1.16449	-2.28224	-5.57811	2.40048	0.99448	-0.09638	0.04160	0.09713	0.99514	-0.01636	-0.03982	0.02031	0.99900	
22.67017	178.52524	-150.99173	-1.31827	-1.89784	-5.62443	2.36752	0.99464	-0.09722	0.03520	0.09795	0.99500	-0.01965	-0.03312	0.02299	0.99919	
20.24701	178.37643	-161.76630	-1.45599	-1.37538	-5.64075	2.35780	0.99487	-0.09765	0.02638	0.09826	0.99490	-0.02293	-0.02400	0.02540	0.99939	
18.12772	178.13527	-171.73541	-1.57527	-0.93076	-5.65552	2.40694	0.99500	-0.09807	0.01887	0.09853	0.99480	-0.02576	-0.01624	0.02749	0.99949	
16.34299	177.80060	-181.39542	-1.69899	-0.54007	-5.68359	2.37880	0.99504	-0.09871	0.01231	0.09903	0.99467	-0.02857	-0.00943	0.02965	0.99952	
13.60324	176.43396	-190.95792	-2.04585	-0.05148	-5.60185	2.42373	0.99522	-0.09752	0.00438	0.09762	0.99459	-0.03544	-0.00090	0.03570	0.99936	
11.46304	177.23592	-198.86096	-2.01413	0.29501	-5.61424	2.37194	0.99519	-0.09795	-0.00168	0.09783	0.99457	-0.03548	0.00515	0.03515	0.99937	
8.90875	176.48260	-205.86505	-2.09536	0.63694	-5.65515	2.35801	0.99507	-0.09888	-0.00745	0.09853	0.99443	-0.03748	0.01112	0.03656	0.99927	
7.04431	176.96834	-210.81567	-2.07154	0.86212	-5.67793	2.37126	0.99498	-0.09941	-0.01139	0.09893	0.99439	-0.03746	0.01505	0.03614	0.99923	
5.38507	176.58450	-214.28934	-2.12841	1.04146	-5.71653	2.41465	0.99486	-0.10021	-0.01437	0.09959	0.99427	-0.03876	0.01818	0.03713	0.99915	
4.36533	176.38457	-215.32965	-2.10400	1.08662	-5.71566	2.34048	0.99485	-0.10022	-0.01520	0.09957	0.99429	-0.03842	0.01896	0.03671	0.99915	
3.87381	176.47174	-214.50851	-2.09975	1.05675	-5.73665	2.33689	0.99482	-0.10056	-0.01468	0.09994	0.99426	-0.03830	0.01844	0.03663	0.99916	
4.42532	176.22391	-210.88278	-2.00058	0.82436	-5.78945	2.35845	0.99480	-0.10131	-0.01078	0.10086	0.99424	-0.03618	0.01439	0.03491	0.99929	
4.64825	175.73192	-206.18097	-1.99922	0.60354	-5.82959	2.38621	0.99477	-0.10187	-0.00693	0.10156	0.99419	-0.03577	0.01053	0.03488	0.99934	
5.94888	175.71176	-198.23611	-1.93050	0.22836	-5.89883	2.33231	0.99470	-0.10285	-0.00050	0.10277	0.99413	-0.03392	0.00399	0.03369	0.99942	
7.16290	176.02272	-189.52615	-1.79073	-0.16908	-5.90579	2.29849	0.99469	-0.10275	0.00615	0.10289	0.99422	-0.03078	-0.00295	0.03125	0.99951	
8.86789	175.65892	-178.99573	-1.71138	-0.64030	-5.95744	2.38855	0.99454	-0.10341	0.01421	0.10378	0.99419	-0.02854	-0.01118	0.02986	0.99949	
10.97141	175.78935	-167.70837	-1.58238	-1.16206	-6.05381	2.37857	0.99422	-0.10487	0.02307	0.10544	0.99410	-0.02532	-0.02028	0.02761	0.99941	
12.83032	175.74602	-156.89777	-1.52405	-1.61491	-6.04777	2.36493	0.99404	-0.10458	0.03082	0.10532	0.99416	-0.02348	-0.02818	0.02659	0.99925	
14.04953	178.08380	-147.78903	-1.09032	-1.97799	-6.18339	2.40199	0.99359	-0.10704	0.03636	0.10765	0.99407	-0.01520	-0.03452	0.01902	0.99922	
16.25568	177.41096	-138.83414	-1.11205	-2.36955	-6.19698	2.37234	0.99331	-0.10713	0.04319	0.10785	0.99406	-0.01483	-0.04134	0.01939	0.99896	
17.76059	178.02539	-132.94156	-1.07747	-2.56841	-6.16324	2.34076	0.99322	-0.10650	0.04656	0.10725	0.99413	-0.01389	-0.04481	0.01879	0.99882	
19.12372	177.77631	-129.64520	-1.10912	-2.66007	-6.16388	2.38240	0.99315	-0.10646	0.04821	0.10726	0.99413	-0.01426	-0.04641	0.01934	0.99874	
20.48047	178.64236	-130.20148	-1.07247	-2.64570	-6.13953	2.36573	0.99320	-0.10607	0.04789	0.10684	0.99418	-0.01367	-0.04616	0.01870	0.99876	
20.97787	179.76221	-134.45898	-1.04432	-2.41258	-6.10958	2.36898	0.99344	-0.10565	0.04379	0.10634	0.99424	-0.01364	-0.04209	0.01821	0.99895	
21.57297	180.98807	-141.78186	-1.03325	-2.11257	-6.11400	2.31566	0.99364	-0.10583	0.03857	0.10643	0.99422	-0.01400	-0.03686	0.01802	0.99916	
21.37186	182.15247	-152.14514	-1.05414	-1.65671	-6.10607	2.33838	0.99391	-0.10582	0.03070	0.10632	0.99421	-0.01522	-0.02891	0.01839	0.99941	
21.67548	183.07359	-163.97403	-1.16184	-1.19697	-6.12642	2.27685	0.99407	-0.10628	0.02293	0.10670	0.99413	-0.01793	-0.02089	0.02027	0.99958	
21.07312	183.25046	-177.64825	-1.33581	-0.63213	-6.15410	2.32846	0.99418	-0.10692	0.01347	0.10720	0.99399	-0.02200	-0.01103	0.02331	0.99967	
20.64172	182.07571	-190.56519	-1.95068	-0.03896	-5.84700	2.39297	0.99480	-0.10179	0.00414	0.10187	0.99422	-0.03379	-0.00068	0.03404	0.99942	
20.47025	184.22617	-202.52206	-1.90352	0.41581	-5.84943	2.39154	0.99477	-0.10210	-0.00383	0.10191	0.99422	-0.03378	0.00726	0.03322	0.99942	
19.96097	185.46045	-213.03345	-1.88561	0.82873	-5.93118	2.31924	0.99454	-0.10375	-0.01098	0.10332	0.99406	-0.03422	0.01446	0.03290	0.99935	
20.19940	184.86406	-220.01727	-1.98783	1.07325	-5.99476	2.40019	0.99436	-0.10502	-0.01499	0.10442	0.99387	-0.03645	0.01873	0.03468	0.99922	
20.30191	184.05641	-224.09470	-2.04988	1.23936	-6.05283	2.38936	0.99419	-0.10615	-0.01772	0.10542	0.99371	-0.03785	0.02163	0.03576	0.99913	
21.91708	183.67024	-224.57465	-2.07982	1.16571	-6.07885	2.36024	0.99417	-0.10656	-0.01637	0.10588	0.99364	-0.03824	0.02034	0.03628	0.99913	
22.68909	182.31586	-222.22775	-2.12587	1.07337	-6.11517	2.40405	0.99414	-0.10714	-0.01466	0.10651	0.99355	-0.03888	0.01873	0.03709	0.99914	
24.19101	180.89943	-217.02060	-2.13845	0.81956	-6.15463	2.34912	0.99413	-0.10767	-0.01021	0.10720	0.99349	-0.03863	0.01430	0.03731	0.99920	
26.06430	179.04465	-208.37262	-2.00527	0.40380	-6.30678	2.43678	0.99392	-0.11003	-0.00316	0.10985	0.99331	-0.03555	0.00705	0.03499	0.99936	
27.98242	176.95969	-197.29343	-1.98690	-0.06807	-6.34001	2.36034	0.99388	-0.11032	0.00501	0.11043	0.99329	-0.03433	-0.00119	0.03467	0.99940	
29.86572	175.38785	-185.12601	-1.89564	-0.61122	-6.39205	2.38230	0.99373	-0.11092	0.01428	0.11132	0.99328	-0.03169	-0.01067	0.03308	0.99940	
31.54596	176.23055	-172.19254	-1.45795	-1.16701	-6.59942	2.36536	0.99317	-0.11438	0.02315	0.11490	0.99311	-0.02293	-0.02037	0.02544	0.99947	
33.57355	174.72731	-158.25275	-1.44472	-1.73114	-6.59860	2.40204	0.99292	-0.11412	0.03290	0.11486	0.99315	-0.02158	-0.03021	0.02520	0.99923	
34.70959	175.23566	-146.45718	-1.28409	-2.12918	-6.56891	2.30100	0.99275	-0.11354	0.03946	0.11432	0.99328	-0.01801	-0.03715	0.02239	0.99906	
36.66580	176.62286	-135.56836	-1.04362	-2.57416	-6.63414	2.31295	0.99230	-0.11470	0.04671	0.11541	0.99323	-0.01290	-0.04491	0.01820	0.99883	
37.83691	176.20290	-127.36185	-1.06960	-2.79545	-6.65597	2.32043	0.99208	-0.11498	0.05060	0.11577	0.99319	-0.01289	-0.04877	0.01864	0.99864	
39.72253	176.95044	-122.49417	-1.07312	-2.96151	-6.64302	2.41534	0.99196	-0.11470	0.05348	0.11553	0.99322	-0.01263	-0.05167	0.01870	0.99849	
40.25247	178.86371	-122.66739	-0.99162	-2.84547	-6.63468	2.33149	0.99208	-0.11467	0.05130	0.11540	0.99325	-0.01146	-0.04964	0.01728	0.99862	
