NO_OF_FRAMES	14124
NO_OF_CAMERAS	2
NO_OF_BODIES	1
FREQUENCY	20
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2018-05-13, 11:12:26	4529.38133216
DATA_INCLUDED	6D
BODY_NAMES	New Body #1
 X	 Y	 Z	 Roll	 Pitch	 Yaw	 Residual	 Rot[0]	 Rot[1]	 Rot[2]	 Rot[3]	 Rot[4]	 Rot[5]	 Rot[6]	 Rot[7]	 Rot[8]
74.87640	160.05167	-175.26028	-1.23290	-0.84611	-4.44088	2.28020	0.99689	-0.07710	0.01639	0.07742	0.99679	-0.02031	-0.01477	0.02151	0.99966	
74.77936	160.03259	-175.10013	-1.23918	-0.84779	-4.43280	2.27183	0.99690	-0.07695	0.01642	0.07728	0.99680	-0.02042	-0.01480	0.02162	0.99966	
74.77094	159.59616	-174.86649	-1.24920	-0.84242	-4.43987	2.26525	0.99689	-0.07707	0.01634	0.07740	0.99679	-0.02060	-0.01470	0.02180	0.99965	
74.81711	159.83514	-174.82800	-1.23305	-0.86408	-4.42141	2.25442	0.99691	-0.07675	0.01669	0.07708	0.99682	-0.02029	-0.01508	0.02152	0.99965	
74.35684	160.04340	-175.32712	-1.20703	-0.79378	-4.38004	2.31481	0.99698	-0.07606	0.01542	0.07636	0.99688	-0.01995	-0.01385	0.02106	0.99968	
74.81644	159.88263	-174.81918	-1.19471	-0.86999	-4.38212	2.26166	0.99696	-0.07608	0.01673	0.07640	0.99688	-0.01963	-0.01518	0.02085	0.99967	
74.62070	159.75983	-175.22314	-1.17237	-0.83475	-4.38141	2.25463	0.99697	-0.07608	0.01609	0.07639	0.99689	-0.01929	-0.01457	0.02046	0.99968	
74.85812	159.66791	-175.02271	-1.21487	-0.88212	-4.36258	2.36937	0.99698	-0.07573	0.01696	0.07606	0.99690	-0.01997	-0.01540	0.02120	0.99966	
74.89081	160.23611	-175.16895	-1.18144	-0.86763	-4.34893	2.31136	0.99701	-0.07550	0.01666	0.07582	0.99693	-0.01941	-0.01514	0.02062	0.99967	
74.53577	160.92772	-175.48257	-1.14027	-0.85612	-4.31920	2.32824	0.99705	-0.07500	0.01639	0.07530	0.99698	-0.01872	-0.01494	0.01990	0.99969	
74.04642	161.48383	-176.03833	-1.15770	-0.78448	-4.31432	2.20925	0.99707	-0.07494	0.01517	0.07522	0.99698	-0.01912	-0.01369	0.02020	0.99970	
74.14145	161.95369	-175.84656	-1.12896	-0.81393	-4.31294	2.34107	0.99707	-0.07491	0.01564	0.07520	0.99700	-0.01858	-0.01421	0.01970	0.99971	
74.27670	162.32648	-175.69098	-1.14053	-0.82964	-4.31945	2.25304	0.99706	-0.07502	0.01593	0.07531	0.99698	-0.01876	-0.01448	0.01990	0.99970	
74.17978	161.89214	-175.86325	-1.17936	-0.81780	-4.32724	2.35719	0.99705	-0.07514	0.01578	0.07545	0.99696	-0.01945	-0.01427	0.02058	0.99969	
74.19800	161.58069	-175.97720	-1.23325	-0.81544	-4.32195	2.32386	0.99706	-0.07504	0.01581	0.07535	0.99695	-0.02039	-0.01423	0.02152	0.99967	
74.07028	161.70049	-175.98352	-1.27834	-0.78185	-4.33050	2.12604	0.99705	-0.07519	0.01529	0.07550	0.99692	-0.02122	-0.01365	0.02231	0.99966	
74.05319	161.17722	-176.05234	-1.34942	-0.78569	-4.31548	2.29795	0.99707	-0.07491	0.01544	0.07524	0.99691	-0.02245	-0.01371	0.02355	0.99963	
73.70734	160.83737	-176.33002	-1.37254	-0.73489	-4.31167	2.21966	0.99709	-0.07485	0.01459	0.07518	0.99691	-0.02292	-0.01283	0.02395	0.99963	
73.95892	160.22305	-176.00107	-1.48492	-0.76035	-4.28941	2.19567	0.99711	-0.07443	0.01517	0.07479	0.99689	-0.02485	-0.01327	0.02591	0.99958	
74.23114	160.54697	-175.88727	-1.44342	-0.78062	-4.26989	2.16727	0.99713	-0.07409	0.01546	0.07445	0.99693	-0.02411	-0.01362	0.02519	0.99959	
74.40884	160.28062	-175.67426	-1.44141	-0.82152	-4.26986	2.11782	0.99712	-0.07407	0.01617	0.07445	0.99694	-0.02402	-0.01434	0.02515	0.99958	
74.14963	159.62671	-175.82571	-1.45768	-0.79317	-4.30716	2.35585	0.99708	-0.07473	0.01571	0.07510	0.99688	-0.02433	-0.01384	0.02544	0.99958	
74.35367	160.38846	-175.65073	-1.28344	-0.84790	-4.35030	2.32037	0.99701	-0.07550	0.01645	0.07585	0.99689	-0.02121	-0.01480	0.02240	0.99964	
73.88016	160.00768	-176.36716	-1.31874	-0.76821	-4.35697	2.26805	0.99702	-0.07564	0.01511	0.07596	0.99687	-0.02193	-0.01341	0.02301	0.99965	
74.10974	159.61852	-175.88690	-1.31727	-0.81456	-4.34143	2.15728	0.99703	-0.07535	0.01591	0.07569	0.99689	-0.02185	-0.01422	0.02299	0.99963	
74.61447	159.29320	-175.51666	-1.30401	-0.85910	-4.33986	2.17917	0.99702	-0.07531	0.01667	0.07566	0.99690	-0.02156	-0.01499	0.02275	0.99963	
73.95551	159.56985	-176.30997	-1.24755	-0.78414	-4.33533	2.32788	0.99705	-0.07528	0.01529	0.07559	0.99692	-0.02068	-0.01369	0.02177	0.99967	
74.25967	158.77170	-175.96814	-1.27247	-0.80707	-4.32406	2.19948	0.99705	-0.07507	0.01572	0.07539	0.99693	-0.02108	-0.01409	0.02220	0.99965	
73.99866	159.30069	-176.31528	-1.19225	-0.78219	-4.32290	2.10000	0.99706	-0.07508	0.01518	0.07537	0.99696	-0.01972	-0.01365	0.02081	0.99969	
74.19791	158.73991	-176.12265	-1.21815	-0.80212	-4.32854	2.16295	0.99705	-0.07516	0.01556	0.07547	0.99694	-0.02014	-0.01400	0.02126	0.99968	
74.56799	158.27466	-175.94513	-1.24814	-0.84494	-4.33730	2.27707	0.99703	-0.07529	0.01635	0.07562	0.99692	-0.02061	-0.01475	0.02178	0.99965	
74.11276	158.49139	-176.00558	-1.20572	-0.80108	-4.35077	2.15352	0.99702	-0.07555	0.01553	0.07585	0.99692	-0.01992	-0.01398	0.02104	0.99968	
74.45135	158.25623	-175.62936	-1.23373	-0.83032	-4.35999	2.09438	0.99700	-0.07569	0.01608	0.07601	0.99690	-0.02037	-0.01449	0.02153	0.99966	
74.14117	157.81726	-175.66867	-1.25344	-0.80272	-4.37164	2.18034	0.99699	-0.07590	0.01563	0.07622	0.99688	-0.02074	-0.01401	0.02187	0.99966	
74.28503	157.35281	-175.24869	-1.28106	-0.82032	-4.40115	2.28345	0.99695	-0.07640	0.01599	0.07673	0.99683	-0.02119	-0.01432	0.02235	0.99965	
74.42371	156.70319	-175.03387	-1.30940	-0.86120	-4.42041	2.28993	0.99691	-0.07671	0.01674	0.07707	0.99679	-0.02163	-0.01503	0.02285	0.99963	
74.61212	157.16986	-174.86688	-1.25108	-0.87719	-4.48622	2.22925	0.99682	-0.07787	0.01697	0.07821	0.99672	-0.02057	-0.01531	0.02183	0.99964	
74.10159	156.89420	-175.09314	-1.26063	-0.83743	-4.48532	2.28788	0.99683	-0.07786	0.01629	0.07820	0.99672	-0.02079	-0.01462	0.02200	0.99965	
74.08966	156.22797	-175.21994	-1.29067	-0.81759	-4.51107	2.27951	0.99680	-0.07831	0.01599	0.07864	0.99667	-0.02133	-0.01427	0.02252	0.99964	
73.90863	155.99039	-175.27213	-1.25521	-0.81239	-4.51365	2.22898	0.99680	-0.07837	0.01585	0.07869	0.99668	-0.02072	-0.01418	0.02190	0.99966	
74.11548	155.41997	-175.41953	-1.28988	-0.83447	-4.53201	2.34558	0.99677	-0.07867	0.01629	0.07901	0.99665	-0.02129	-0.01456	0.02251	0.99964	
73.96869	154.89249	-175.05640	-1.27648	-0.84056	-4.58994	2.26057	0.99669	-0.07968	0.01640	0.08002	0.99657	-0.02103	-0.01467	0.02227	0.99964	
73.85245	154.69299	-175.63950	-1.27387	-0.82573	-4.58806	2.29574	0.99669	-0.07965	0.01614	0.07998	0.99657	-0.02101	-0.01441	0.02223	0.99965	
73.81937	154.43167	-175.47772	-1.19782	-0.85852	-4.69291	2.30160	0.99654	-0.08149	0.01664	0.08181	0.99646	-0.01961	-0.01498	0.02090	0.99967	
73.60477	154.68521	-175.57480	-1.16812	-0.83774	-4.67709	2.24684	0.99656	-0.08123	0.01623	0.08153	0.99649	-0.01913	-0.01462	0.02038	0.99969	
73.43335	153.55228	-175.44855	-1.32516	-0.82830	-4.59385	2.24352	0.99668	-0.07974	0.01626	0.08008	0.99655	-0.02189	-0.01446	0.02312	0.99963	
73.16959	154.25552	-175.86343	-1.26434	-0.78929	-4.56194	2.14106	0.99674	-0.07921	0.01548	0.07953	0.99661	-0.02090	-0.01378	0.02206	0.99966	
73.27155	153.77136	-175.62402	-1.23798	-0.83784	-4.58607	2.32827	0.99669	-0.07962	0.01630	0.07995	0.99659	-0.02037	-0.01462	0.02160	0.99966	
73.12823	154.19275	-175.87830	-1.19003	-0.81234	-4.58786	2.25597	0.99670	-0.07968	0.01579	0.07998	0.99660	-0.01957	-0.01418	0.02077	0.99968	
73.21899	153.04965	-175.63345	-1.26791	-0.84355	-4.60668	2.31422	0.99666	-0.07997	0.01645	0.08031	0.99655	-0.02087	-0.01472	0.02213	0.99965	
72.70847	153.92073	-176.07141	-1.18060	-0.77859	-4.59478	2.31244	0.99669	-0.07981	0.01519	0.08010	0.99660	-0.01945	-0.01359	0.02060	0.99970	
73.03900	152.67204	-175.58301	-1.37288	-0.83255	-4.55671	2.24072	0.99673	-0.07908	0.01638	0.07944	0.99658	-0.02273	-0.01453	0.02396	0.99961	
73.25488	152.94540	-175.39365	-1.25617	-0.87193	-4.59566	2.31583	0.99667	-0.07977	0.01692	0.08011	0.99657	-0.02063	-0.01522	0.02192	0.99964	
72.98059	152.98566	-175.42422	-1.24391	-0.87068	-4.59181	2.28244	0.99668	-0.07971	0.01688	0.08005	0.99658	-0.02042	-0.01520	0.02171	0.99965	
72.87128	153.25793	-175.34302	-1.23756	-0.86875	-4.59763	2.27959	0.99667	-0.07981	0.01684	0.08015	0.99658	-0.02031	-0.01516	0.02160	0.99965	
72.59448	153.06104	-175.25961	-1.41542	-0.82947	-4.46539	2.34201	0.99686	-0.07748	0.01635	0.07785	0.99669	-0.02350	-0.01448	0.02470	0.99959	
72.53033	153.85336	-175.21826	-1.23040	-0.84387	-4.57196	2.27539	0.99671	-0.07938	0.01639	0.07970	0.99661	-0.02023	-0.01473	0.02147	0.99966	
72.93936	154.29288	-174.99442	-1.26055	-0.89353	-4.60036	2.22363	0.99666	-0.07984	0.01730	0.08020	0.99656	-0.02068	-0.01559	0.02200	0.99964	
72.12341	154.42683	-175.38651	-1.25543	-0.80825	-4.59535	2.26557	0.99669	-0.07979	0.01581	0.08011	0.99657	-0.02071	-0.01411	0.02191	0.99966	
72.08099	154.83051	-175.43433	-1.26925	-0.83200	-4.60036	2.24074	0.99667	-0.07986	0.01625	0.08020	0.99656	-0.02092	-0.01452	0.02215	0.99965	
71.52310	153.33673	-175.78409	-1.60463	-0.73727	-4.47087	2.26740	0.99687	-0.07756	0.01501	0.07795	0.99659	-0.02691	-0.01287	0.02800	0.99953	
71.94580	155.33429	-175.62015	-1.41953	-0.80303	-4.44148	2.13972	0.99690	-0.07707	0.01589	0.07743	0.99672	-0.02361	-0.01402	0.02477	0.99959	
71.77039	155.28003	-176.04764	-1.37215	-0.79788	-4.45495	2.32587	0.99688	-0.07732	0.01574	0.07767	0.99672	-0.02279	-0.01393	0.02394	0.99962	
71.18881	155.48061	-176.72150	-1.37458	-0.73382	-4.46189	2.16123	0.99689	-0.07747	0.01463	0.07779	0.99671	-0.02292	-0.01281	0.02399	0.99963	
71.22598	155.99777	-176.83270	-1.34293	-0.74995	-4.47541	2.21057	0.99687	-0.07770	0.01487	0.07802	0.99670	-0.02234	-0.01309	0.02343	0.99964	
71.10654	155.49536	-177.06052	-1.44650	-0.72929	-4.40653	2.27290	0.99696	-0.07649	0.01463	0.07683	0.99675	-0.02419	-0.01273	0.02524	0.99960	
70.80804	156.41055	-177.41107	-1.39090	-0.68916	-4.38597	2.23156	0.99700	-0.07616	0.01385	0.07647	0.99680	-0.02328	-0.01203	0.02427	0.99963	
71.26031	157.48996	-177.10007	-1.21735	-0.74923	-4.44964	2.17879	0.99690	-0.07729	0.01468	0.07758	0.99678	-0.02017	-0.01308	0.02124	0.99969	
71.13565	156.24358	-177.13705	-1.37629	-0.75383	-4.45595	2.25393	0.99689	-0.07736	0.01498	0.07769	0.99671	-0.02292	-0.01316	0.02402	0.99963	
71.20508	156.16675	-177.09503	-1.40364	-0.74531	-4.40205	2.29159	0.99697	-0.07641	0.01485	0.07675	0.99678	-0.02343	-0.01301	0.02449	0.99962	
71.40967	157.64076	-176.90018	-1.29107	-0.76377	-4.37753	2.14146	0.99699	-0.07601	0.01501	0.07632	0.99685	-0.02145	-0.01333	0.02253	0.99966	
71.23691	158.52197	-176.83813	-1.24833	-0.72802	-4.35316	2.11977	0.99703	-0.07561	0.01432	0.07590	0.99690	-0.02076	-0.01271	0.02178	0.99968	
71.65164	158.59976	-176.58279	-1.26611	-0.78760	-4.35706	2.17792	0.99702	-0.07565	0.01538	0.07596	0.99689	-0.02099	-0.01375	0.02209	0.99966	
71.53238	159.25273	-176.72586	-1.26084	-0.75648	-4.35329	2.16231	0.99703	-0.07560	0.01483	0.07590	0.99690	-0.02094	-0.01320	0.02200	0.99967	
71.67990	159.17798	-176.34061	-1.29975	-0.79706	-4.35489	2.31121	0.99702	-0.07560	0.01559	0.07593	0.99688	-0.02156	-0.01391	0.02268	0.99965	
71.64966	159.89825	-176.56015	-1.26410	-0.78473	-4.35176	2.28737	0.99702	-0.07556	0.01533	0.07587	0.99690	-0.02096	-0.01370	0.02206	0.99966	
71.80112	160.14061	-176.32813	-1.30072	-0.81510	-4.31389	2.24659	0.99707	-0.07488	0.01589	0.07521	0.99693	-0.02157	-0.01423	0.02270	0.99964	
71.86539	160.77504	-175.81433	-1.28971	-0.81721	-4.31356	2.17686	0.99707	-0.07488	0.01591	0.07521	0.99694	-0.02137	-0.01426	0.02251	0.99964	
71.69092	160.73920	-175.50226	-1.29726	-0.81646	-4.34917	2.30675	0.99702	-0.07549	0.01592	0.07583	0.99689	-0.02149	-0.01425	0.02264	0.99964	
71.58057	161.44513	-175.47061	-1.28756	-0.81407	-4.34541	2.34526	0.99702	-0.07543	0.01587	0.07576	0.99690	-0.02133	-0.01421	0.02247	0.99965	
72.22452	161.35310	-174.50723	-1.30251	-0.91453	-4.36220	2.31152	0.99698	-0.07568	0.01764	0.07605	0.99687	-0.02145	-0.01596	0.02273	0.99961	
71.80087	161.28194	-174.41647	-1.34902	-0.87293	-4.35583	2.33295	0.99700	-0.07557	0.01697	0.07594	0.99686	-0.02232	-0.01523	0.02354	0.99961	
72.19498	161.81760	-173.81177	-1.31913	-0.93077	-4.32960	2.31676	0.99701	-0.07510	0.01793	0.07548	0.99691	-0.02173	-0.01624	0.02302	0.99960	
72.22256	161.75528	-173.81357	-1.35461	-0.93270	-4.28683	2.29898	0.99707	-0.07434	0.01800	0.07474	0.99695	-0.02236	-0.01628	0.02364	0.99959	
71.45084	161.93298	-174.21484	-1.31681	-0.85436	-4.27871	2.29214	0.99710	-0.07425	0.01658	0.07460	0.99698	-0.02180	-0.01491	0.02298	0.99962	
71.59113	162.67418	-174.10886	-1.18894	-0.87572	-4.34146	2.23836	0.99701	-0.07537	0.01681	0.07569	0.99694	-0.01953	-0.01528	0.02075	0.99967	
71.26822	162.29321	-174.37573	-1.22741	-0.84223	-4.32341	2.33145	0.99705	-0.07505	0.01627	0.07538	0.99695	-0.02025	-0.01470	0.02142	0.99966	
71.55347	161.80591	-174.01715	-1.23265	-0.89023	-4.32253	2.30205	0.99704	-0.07502	0.01711	0.07536	0.99695	-0.02028	-0.01554	0.02151	0.99965	
71.64502	161.33701	-174.10934	-1.21229	-0.89215	-4.32032	2.28208	0.99704	-0.07499	0.01712	0.07532	0.99696	-0.01992	-0.01557	0.02115	0.99965	
71.07281	161.34248	-174.58200	-1.19483	-0.84307	-4.31511	2.27494	0.99706	-0.07492	0.01624	0.07523	0.99697	-0.01969	-0.01471	0.02085	0.99967	
71.09998	160.74463	-174.65826	-1.19912	-0.84313	-4.32072	2.33374	0.99705	-0.07502	0.01625	0.07533	0.99696	-0.01976	-0.01471	0.02092	0.99967	
71.15732	160.59126	-174.52631	-1.20183	-0.85987	-4.32558	2.29079	0.99704	-0.07509	0.01654	0.07542	0.99696	-0.01978	-0.01501	0.02097	0.99967	
70.84140	160.33322	-174.87878	-1.20671	-0.83372	-4.33489	2.30564	0.99703	-0.07526	0.01610	0.07558	0.99694	-0.01990	-0.01455	0.02106	0.99967	
70.81534	160.28104	-174.55042	-1.19047	-0.83815	-4.34407	2.28817	0.99702	-0.07543	0.01616	0.07574	0.99693	-0.01961	-0.01463	0.02077	0.99968	
70.74536	159.98727	-174.64609	-1.22008	-0.84574	-4.35117	2.31771	0.99701	-0.07554	0.01633	0.07586	0.99692	-0.02011	-0.01476	0.02129	0.99966	
70.06042	159.59784	-175.21130	-1.25819	-0.79220	-4.36901	2.34294	0.99700	-0.07586	0.01546	0.07617	0.99688	-0.02084	-0.01383	0.02196	0.99966	
69.98593	159.22417	-174.99820	-1.24630	-0.80143	-4.41885	2.27134	0.99693	-0.07673	0.01562	0.07704	0.99682	-0.02061	-0.01399	0.02175	0.99967	
69.82190	159.38922	-175.32770	-1.27178	-0.77923	-4.40677	2.28707	0.99695	-0.07652	0.01526	0.07683	0.99682	-0.02108	-0.01360	0.02219	0.99966	
69.41318	158.85439	-175.76376	-1.33740	-0.74123	-4.41011	2.34170	0.99696	-0.07657	0.01469	0.07689	0.99679	-0.02228	-0.01294	0.02334	0.99964	
69.48862	158.95912	-175.72122	-1.34425	-0.75097	-4.41852	2.31132	0.99694	-0.07671	0.01487	0.07703	0.99678	-0.02238	-0.01311	0.02346	0.99964	
69.27765	158.73114	-176.28668	-1.36483	-0.73924	-4.42648	2.34572	0.99693	-0.07685	0.01470	0.07717	0.99676	-0.02275	-0.01290	0.02382	0.99963	
69.05710	158.77232	-176.64371	-1.36774	-0.72049	-4.45834	2.27950	0.99690	-0.07741	0.01439	0.07773	0.99671	-0.02282	-0.01257	0.02387	0.99964	
68.81982	158.41232	-176.80881	-1.42535	-0.67882	-4.44994	2.18297	0.99692	-0.07727	0.01374	0.07758	0.99670	-0.02388	-0.01185	0.02487	0.99962	
68.94681	158.33647	-176.90286	-1.41311	-0.70706	-4.44443	2.15355	0.99692	-0.07717	0.01421	0.07749	0.99671	-0.02363	-0.01234	0.02466	0.99962	
69.05829	158.04803	-176.83157	-1.45665	-0.72018	-4.39459	2.23715	0.99698	-0.07628	0.01448	0.07662	0.99676	-0.02438	-0.01257	0.02542	0.99960	
69.17136	158.45689	-176.78659	-1.35768	-0.75164	-4.37431	2.11347	0.99700	-0.07594	0.01488	0.07627	0.99683	-0.02262	-0.01312	0.02369	0.99963	
68.90088	158.46967	-177.07788	-1.36065	-0.70319	-4.36569	2.18275	0.99702	-0.07581	0.01404	0.07612	0.99684	-0.02274	-0.01227	0.02374	0.99964	
69.13062	159.04623	-176.63837	-1.24736	-0.74524	-4.36840	2.20178	0.99701	-0.07587	0.01462	0.07616	0.99688	-0.02072	-0.01301	0.02177	0.99968	
69.48572	158.84570	-176.12210	-1.20387	-0.77990	-4.43552	2.11967	0.99691	-0.07703	0.01519	0.07733	0.99681	-0.01989	-0.01361	0.02101	0.99969	
69.36389	158.92966	-176.43390	-1.16357	-0.77461	-4.42690	2.29126	0.99693	-0.07690	0.01504	0.07718	0.99683	-0.01920	-0.01352	0.02030	0.99970	
69.52771	158.42267	-176.30612	-1.15795	-0.77158	-4.41777	2.34499	0.99694	-0.07674	0.01498	0.07702	0.99685	-0.01911	-0.01347	0.02021	0.99971	
70.16574	158.44153	-175.82870	-1.19757	-0.82957	-4.40817	2.17449	0.99694	-0.07654	0.01604	0.07685	0.99685	-0.01973	-0.01448	0.02090	0.99968	
69.57596	158.23312	-176.79544	-1.22161	-0.73229	-4.42559	2.25847	0.99694	-0.07688	0.01438	0.07716	0.99681	-0.02027	-0.01278	0.02132	0.99969	
70.05389	157.32254	-176.47766	-1.31517	-0.78507	-4.40700	2.27531	0.99695	-0.07651	0.01542	0.07683	0.99680	-0.02183	-0.01370	0.02295	0.99964	
70.01144	157.47672	-176.66162	-1.29763	-0.76710	-4.39762	2.19499	0.99697	-0.07636	0.01508	0.07667	0.99682	-0.02155	-0.01339	0.02264	0.99965	
70.69473	156.97185	-175.96347	-1.33454	-0.83200	-4.39566	2.21858	0.99695	-0.07629	0.01626	0.07664	0.99681	-0.02211	-0.01452	0.02329	0.99962	
70.69598	156.69751	-176.11603	-1.38955	-0.80902	-4.40465	2.28197	0.99695	-0.07644	0.01594	0.07679	0.99678	-0.02309	-0.01412	0.02425	0.99961	
70.22391	156.93893	-176.59930	-1.36373	-0.74527	-4.39847	2.17701	0.99697	-0.07636	0.01479	0.07669	0.99680	-0.02273	-0.01301	0.02380	0.99963	
70.75052	156.86777	-176.34103	-1.38062	-0.78306	-4.39868	2.14505	0.99696	-0.07635	0.01547	0.07669	0.99679	-0.02298	-0.01367	0.02409	0.99962	
70.38470	156.54977	-176.58328	-1.41084	-0.73901	-4.39612	2.28593	0.99698	-0.07631	0.01474	0.07665	0.99678	-0.02356	-0.01290	0.02462	0.99961	
71.29504	156.29184	-175.58997	-1.42308	-0.84003	-4.40410	2.35555	0.99694	-0.07640	0.01652	0.07678	0.99677	-0.02364	-0.01466	0.02483	0.99958	
71.69922	156.36743	-174.92114	-1.39262	-0.87531	-4.42039	2.18743	0.99691	-0.07668	0.01710	0.07706	0.99676	-0.02305	-0.01528	0.02430	0.99959	
71.74088	156.43723	-174.80466	-1.35090	-0.88501	-4.43643	2.31298	0.99688	-0.07697	0.01722	0.07734	0.99675	-0.02231	-0.01545	0.02357	0.99960	
72.06500	155.83960	-174.17023	-1.36072	-0.90985	-4.45619	2.32658	0.99685	-0.07730	0.01767	0.07769	0.99673	-0.02244	-0.01588	0.02374	0.99959	
72.04755	155.23311	-174.10297	-1.44020	-0.87735	-4.40161	2.34054	0.99693	-0.07634	0.01719	0.07674	0.99677	-0.02388	-0.01531	0.02513	0.99957	
72.07040	155.23320	-174.26367	-1.41560	-0.84442	-4.39205	2.28732	0.99696	-0.07619	0.01658	0.07657	0.99679	-0.02350	-0.01474	0.02470	0.99959	
72.45169	155.61008	-174.25183	-1.35218	-0.88729	-4.45152	2.30133	0.99686	-0.07723	0.01727	0.07761	0.99673	-0.02232	-0.01549	0.02359	0.99960	
72.23563	155.76952	-174.73691	-1.33743	-0.82490	-4.43540	2.29733	0.99690	-0.07698	0.01615	0.07733	0.99676	-0.02216	-0.01440	0.02334	0.99962	
72.23471	155.52422	-174.83401	-1.34680	-0.81752	-4.43871	2.32039	0.99690	-0.07704	0.01604	0.07738	0.99675	-0.02233	-0.01427	0.02350	0.99962	
72.60519	155.80554	-175.00293	-1.29992	-0.83872	-4.44446	2.27482	0.99689	-0.07714	0.01635	0.07748	0.99676	-0.02148	-0.01464	0.02268	0.99964	
72.62555	156.26666	-175.01752	-1.27072	-0.84275	-4.45138	2.28357	0.99688	-0.07727	0.01638	0.07760	0.99676	-0.02097	-0.01471	0.02217	0.99965	
72.90588	156.56635	-175.12576	-1.24843	-0.84744	-4.44471	2.27272	0.99688	-0.07716	0.01643	0.07749	0.99678	-0.02058	-0.01479	0.02179	0.99965	
72.80978	157.04343	-175.04581	-1.22733	-0.84677	-4.46782	2.27832	0.99685	-0.07757	0.01640	0.07789	0.99676	-0.02020	-0.01478	0.02142	0.99966	
72.48984	157.12224	-175.35541	-1.22486	-0.79267	-4.46101	2.27952	0.99688	-0.07747	0.01545	0.07777	0.99677	-0.02024	-0.01383	0.02137	0.99968	
72.73413	157.56926	-175.00595	-1.19540	-0.82860	-4.45601	2.24245	0.99687	-0.07738	0.01604	0.07769	0.99678	-0.01968	-0.01446	0.02086	0.99968	
72.97617	157.32196	-174.79297	-1.24043	-0.85066	-4.46837	2.26213	0.99685	-0.07757	0.01648	0.07790	0.99675	-0.02043	-0.01485	0.02165	0.99966	
73.08524	157.34164	-174.52094	-1.34376	-0.85083	-4.38702	2.31568	0.99696	-0.07612	0.01660	0.07648	0.99682	-0.02225	-0.01485	0.02345	0.99961	
72.77142	158.04654	-174.71179	-1.31553	-0.81245	-4.38135	2.29464	0.99698	-0.07605	0.01589	0.07639	0.99684	-0.02181	-0.01418	0.02296	0.99964	
73.20642	158.32297	-174.47198	-1.28426	-0.86142	-4.39691	2.25660	0.99694	-0.07631	0.01670	0.07666	0.99683	-0.02119	-0.01503	0.02241	0.99964	
73.01416	158.49593	-174.18427	-1.33943	-0.84428	-4.36951	2.31946	0.99699	-0.07582	0.01647	0.07618	0.99685	-0.02219	-0.01473	0.02337	0.99962	
72.78616	158.47064	-174.62057	-1.39541	-0.78918	-4.30916	2.33498	0.99708	-0.07478	0.01556	0.07513	0.99690	-0.02325	-0.01377	0.02435	0.99961	
72.96924	159.09387	-174.47629	-1.39770	-0.81870	-4.30945	2.33618	0.99707	-0.07477	0.01608	0.07514	0.99690	-0.02325	-0.01429	0.02439	0.99960	
73.60535	159.74371	-174.21725	-1.37307	-0.87048	-4.31155	2.30297	0.99705	-0.07480	0.01695	0.07517	0.99691	-0.02275	-0.01519	0.02396	0.99960	
73.39963	160.28690	-174.31958	-1.36070	-0.84439	-4.30741	2.26485	0.99707	-0.07474	0.01647	0.07510	0.99692	-0.02257	-0.01474	0.02374	0.99961	
73.57697	160.91870	-174.49350	-1.32264	-0.83594	-4.29052	2.29169	0.99709	-0.07446	0.01627	0.07481	0.99696	-0.02193	-0.01459	0.02308	0.99963	
73.26862	161.48344	-174.93118	-1.26315	-0.81017	-4.29607	2.31521	0.99709	-0.07458	0.01575	0.07490	0.99697	-0.02092	-0.01414	0.02204	0.99966	
73.25229	161.26443	-175.15125	-1.29997	-0.79548	-4.30718	2.31609	0.99708	-0.07477	0.01554	0.07510	0.99694	-0.02158	-0.01388	0.02268	0.99965	
73.38687	161.51544	-175.06247	-1.24541	-0.83325	-4.27935	2.24965	0.99711	-0.07429	0.01612	0.07461	0.99700	-0.02059	-0.01454	0.02173	0.99966	
72.90628	161.60892	-175.69849	-1.21353	-0.76090	-4.26813	2.39563	0.99714	-0.07413	0.01482	0.07442	0.99702	-0.02013	-0.01328	0.02118	0.99969	
73.09564	162.34029	-175.52237	-1.04338	-0.80976	-4.35248	2.24313	0.99702	-0.07562	0.01547	0.07588	0.99697	-0.01708	-0.01413	0.01821	0.99973	
73.13696	162.11501	-176.21417	-1.05101	-0.79305	-4.34914	2.27579	0.99702	-0.07557	0.01519	0.07583	0.99697	-0.01724	-0.01384	0.01834	0.99974	
72.67004	161.66910	-176.22098	-1.13294	-0.74722	-4.35337	2.19985	0.99703	-0.07564	0.01450	0.07590	0.99694	-0.01873	-0.01304	0.01977	0.99972	
73.02621	161.37158	-176.38028	-1.13280	-0.77271	-4.34369	2.18719	0.99704	-0.07546	0.01494	0.07573	0.99695	-0.01869	-0.01349	0.01977	0.99971	
73.14102	161.16122	-176.18680	-1.16215	-0.79235	-4.33620	2.20801	0.99704	-0.07531	0.01532	0.07560	0.99695	-0.01918	-0.01383	0.02028	0.99970	
72.97336	161.27005	-176.61499	-1.14943	-0.74473	-4.32964	2.12913	0.99706	-0.07522	0.01447	0.07549	0.99697	-0.01902	-0.01300	0.02006	0.99971	
73.43881	160.23044	-176.32233	-1.17702	-0.81975	-4.39138	2.30507	0.99696	-0.07626	0.01583	0.07656	0.99688	-0.01939	-0.01431	0.02054	0.99969	
