8.800 0.01578 0.01286 0.01042 0.01758 0.00905 0.00734 -0.04760 -0.04031 -0.06095 0.21400 0.01058 -0.07259
8.850 0.01457 0.01317 0.00920 0.01697 0.00844 0.01101 -0.05166 -0.04181 -0.06585 0.20617 0.01539 -0.07593
8.900 0.01396 0.01623 0.00889 0.01819 0.00905 0.01005 -0.05128 -0.03910 -0.06034 0.20791 0.01490 -0.07051
8.950 0.01639 0.01347 0.00858 0.02637 0.00844 0.01372 -0.05050 -0.03880 -0.06034 0.20356 0.01298 -0.07176
9.000 0.01609 0.01317 0.00828 0.02394 0.00452 0.01449 -0.05031 -0.03760 -0.06157 0.20791 0.00817 -0.06425
9.050 0.01396 0.00766 0.00920 0.01758 0.00965 0.01024 -0.05283 -0.03429 -0.06095 0.20530 0.00769 -0.06633
9.100 0.01700 0.01500 0.01011 0.01819 0.01025 0.00541 -0.05031 -0.04031 -0.05789 0.20704 0.00096 -0.06341
9.150 0.01700 0.01715 0.00889 0.01788 0.00874 0.00966 -0.05128 -0.03880 -0.05758 0.19225 -0.00288 -0.07051
9.200 0.01669 0.01409 0.01011 0.01637 0.00874 0.00773 -0.04992 -0.03910 -0.05667 0.20791 -0.01058 -0.06717
9.250 0.01153 0.01409 0.00797 0.01758 0.00874 0.00676 -0.05186 -0.03910 -0.05697 0.20965 -0.00962 -0.07426
9.300 0.00546 0.01470 0.00950 0.01516 0.00663 0.00541 -0.05437 -0.03971 -0.05789 0.20095 -0.01490 -0.07635
9.350 0.01669 0.01562 0.00889 -0.00333 0.00814 0.00657 -0.05186 -0.03940 -0.06065 0.20095 -0.00673 -0.08261
9.400 0.01730 0.01347 0.00950 0.01455 0.00935 0.00869 -0.05186 -0.04963 -0.05881 0.21574 -0.01154 -0.07969
9.450 0.01548 0.01531 0.00950 0.01455 0.00724 0.00444 -0.05283 -0.04091 -0.06003 0.21313 -0.00817 -0.08427
9.500 0.01730 0.01194 0.00950 0.01061 0.00482 0.00753 -0.05321 -0.03790 -0.05881 0.20704 -0.01394 -0.08010
9.550 0.01396 0.01745 0.01042 0.01334 0.00000 0.00560 -0.05418 -0.03098 -0.06034 0.20530 -0.00769 -0.07593
9.600 0.01669 0.01439 0.00981 0.01425 0.00754 -0.00193 -0.05089 -0.03910 -0.05912 0.21052 -0.00481 -0.06550
9.650 0.01639 0.01470 0.00981 0.01243 0.00724 0.00773 -0.05224 -0.03940 -0.06494 0.20530 -0.00192 -0.06383
9.700 0.01791 0.01409 0.00981 0.01637 0.01146 0.00927 -0.04857 -0.03730 -0.05636 0.20791 -0.00192 -0.05424
9.750 0.02155 0.01623 0.01011 0.01516 0.01176 0.00966 -0.04896 -0.03640 -0.05605 0.20530 0.00288 -0.05966
9.800 0.01851 0.01562 0.01073 0.01394 0.00844 0.00811 -0.05031 -0.03940 -0.05881 0.20791 -0.00192 -0.05215
9.850 0.01942 0.01562 0.01042 0.01637 0.00874 0.01043 -0.05031 -0.03700 -0.05054 0.20878 -0.00144 -0.05465
9.900 0.01973 0.01562 0.01165 0.01485 0.00965 0.00850 -0.04973 -0.03790 -0.05636 0.21226 -0.00721 -0.05883
9.950 0.02125 0.01378 0.01103 0.01516 0.00935 0.00734 -0.04837 -0.03820 -0.05636 0.20269 -0.01250 -0.06717
10.000 0.01548 0.01347 0.01073 0.01243 0.00482 0.00850 -0.05089 -0.03880 -0.05422 0.20878 -0.01058 -0.07426
10.050 0.01275 0.01194 0.00828 0.01364 0.00603 0.00869 -0.05070 -0.03760 -0.03247 0.20269 -0.00865 -0.07718
10.100 0.01791 0.01500 0.01011 0.01637 0.01417 0.00927 -0.05070 -0.03910 -0.07596 0.20617 -0.01539 -0.08177
10.150 0.01791 0.01409 0.00920 0.01243 0.00513 0.00676 -0.05437 -0.04662 -0.06095 0.19747 -0.01587 -0.08177
